計費方式,資料集說明網址,分類及編號,資料集提供機關聯絡人,收錄期間(迄),計費說明網址,資料集描述,授權方式,資料名稱,收錄期間(起),計費法令依據,更新頻率,資料連結網址,編碼格式,編號,資料集類型,資料集提供機關電話,檔案格式,資料集提供機關,標籤/關鍵字,最後更新時間,主要欄位,主要欄位說明,建立日期,資料來源,備註,資料量,資料集提供機關聯絡人電子郵件
免費,,公共資訊,毛胤儒,,,"臺北市都市更新事業(重建區段)建築物工程造價要項
",依臺北市政府資料開放使用規範,臺北市都市更新事業(重建區段)建築物工程造價要項,,,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=8efa290f-8f5a-4229-9643-9f9360b2a503,",",410,原始資料,23215696#3036,"XLS,",臺北市政府都市發展局,,2015/3/10 19:10,主旨、日期、名稱、超連結,主旨、日期、名稱、超連結,2014/12/31 10:57,臺北市政府都市發展局,,1,momogcd007@uro.taipei.gov.tw
免費,,公共資訊,毛胤儒,,,"都市更新事業及權利變換計畫內有關費用提列總表
",依臺北市政府資料開放使用規範,都市更新事業及權利變換計畫內有關費用提列總表,,,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=812d893a-3271-4274-b206-90f655f8eeb1,",",411,原始資料,23215696#3036,"XLS,",臺北市政府都市發展局,,2015/3/10 19:02,主旨、日期、名稱、超連結,主旨、日期、名稱、超連結,2014/12/31 10:57,臺北市政府都市發展局,,1,momogcd007@uro.taipei.gov.tw
免費, ,公共資訊,曾勝賢,2014/8/18,無,臺北市張貼板欄核准地點一覽表,依臺北市政府資料開放使用規範,臺北市張貼板欄核准地點一覽表,2010/4/19,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=0f9f0347-3c58-46a2-ad52-13c5e01aa05c,,412,原始資料,02-2728-7272,,臺北市政府環境保護局,"張貼板欄,環境保護,",2015/3/6 15:33,序號、行政區、設置地點、許可期限、許可文號、設置人、管理人/聯絡電話、收費標準,序號、行政區、設置地點、許可期限、許可文號、設置人、管理人/聯絡電話、收費標準,2014/12/31 11:55,臺北市政府環境保護局,,29筆,la_hsien1@mail.taipei.gov.tw
, ,公共資訊,胡克儀,,,, ,臺北市國民住宅配售(租)情形,,,每半年,http://data.taipei/opendata/datalist/datasetMeta?oid=0d9059a5-b7c0-46b3-a24f-667281e4e1bb,",",413,原始資料,02-27208889#1311,"PDF,",臺北市政府都市發展局,,2015/3/6 15:33,,,2014/12/31 11:54,臺北市政府都市發展局,,,kenny@udd.taipei.gov.tw
免費, ,公共資訊,林美娜,2007/12/31,無,臺北市溫泉地區鑽探紀錄圖。,依臺北市政府資料開放使用規範,臺北市溫泉地區鑽探紀錄圖,2007/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=9eb84450-2455-49be-b109-f20bb19cbf06," UTF-8,",414,原始資料,27256630,"shx,",臺北市政府產業發展局,"溫泉,",2015/3/6 15:33,長度、座標(TWD97)、編號,長度、座標(TWD97)、編號,2014/12/31 11:54,臺北市政府產業發展局,,34筆,ea-10806@mail.taipei.gov.tw
免費, ,公共資訊,王秋景,,無,臺北市大貨車之禁行區域、禁行時段與類型,申請介接臺北市即時交通資訊作業說明,臺北市大貨車禁行區域圖,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=d77ae459-2bc9-4a30-a1ba-ca4f27ecc23c,"Big5,",415,原始資料,(02)2725-6869,"shx,",臺北市政府交通局,,2015/3/6 15:33,禁行類型、禁行時間,禁行類型、禁行時間,2014/12/31 11:54,臺北市政府交通局,,,ga_plumm@mail.taipei.gov.tw
免費, ,休閒旅遊,柯明月,,無,臺北市101個觀光亮點資料,依臺北市政府資料開放使用規範,臺北市臺北市101個觀光亮點資料,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=65676b28-3a71-4849-ab26-cca72cd7e157,"UTF-8,",416,原始資料,02-27208889-7552,"CSV,",臺北市政府觀光傳播局,"101,台北亮點,台北觀光亮點,臺北亮點,臺北觀光亮點,",2015/3/6 15:33,編號、景點名稱、電話、網址、地址、開放時間,編號、景點名稱、電話、網址、地址、開放時間,2014/12/31 11:53,臺北市政府觀光傳播局,,101筆,qa-anita@mail.taipei.gov.tw
免費, ,公共資訊,林美娜,2007/12/31,無,臺北市溫泉地區地電阻分布圖。,依臺北市政府資料開放使用規範,臺北市溫泉地區地電阻分布圖,2007/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=728f98f9-d95d-4116-b773-ddf757cf8458,"UTF-8,",417,原始資料,27256630,"shx,",臺北市政府產業發展局,"溫泉,",2015/3/6 15:33,名稱、座標、深度,名稱、座標、深度,2014/12/31 11:53,臺北市政府產業發展局,,3筆,ea-10806@mail.taipei.gov.tw
, ,公共資訊,楊璨?,,,提供查詢臺北市政府消防通道,依臺北市政府資料開放使用規範,臺北市政府消防通道清冊,,,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=a4f00e36-f39b-42c9-adf2-8d525da4bff4,,418,原始資料,27297668分機6314,,臺北市政府消防局,,2015/3/6 15:33,行政區、列管路段、列管範圍,行政區、列管路段、列管範圍,2014/12/31 11:53,臺北市政府消防局,,,af931830@tfd.gov.tw
免費, ,公共資訊,林美娜,2007/12/31,無,臺北市溫泉監測井圖。,依臺北市政府資料開放使用規範,臺北市溫泉監測井圖,2007/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=3c5f2b3f-03e7-4ed4-9c9c-5b48ebe80e63," UTF-8,",419,原始資料,27256630,"shx,",臺北市政府產業發展局,"溫泉,",2015/3/6 15:33,井位編號、所屬溫泉區編號、座標(TWD97)、鑽探深度、位置、年度,井位編號、所屬溫泉區編號、座標(TWD97)、鑽探深度、位置、年度,2014/12/31 11:52,臺北市政府產業發展局,,30筆,ea-10806@mail.taipei.gov.tw
免費, ,公共資訊,張伯謙,,無,臺北市社教機構分佈圖(含社區大學),依臺北市政府資料開放使用規範,臺北市社教機構分佈圖(含社區大學),,無,每年,http://data.taipei/opendata/datalist/datasetMeta?oid=9c4eab8e-16d2-4693-9535-8969b62857d6,"BIG-5碼,",420,原始資料,27208889#6422,"CSV,",臺北市政府教育局,,2015/3/6 15:33,名稱、網址、地址、電話、傳真,名稱、網址、地址、電話、傳真,2014/12/31 11:52,臺北市政府教育局,,18,edu_ace.26@mail.taipei.gov.tw
免費, ,公共資訊,李友敬,,無,臺北市消防安全檢查重大不合格場所,依臺北市政府資料開放使用規範,臺北市消防安全檢查重大不合格場所,2011/5/1,無,每月,http://data.taipei/opendata/datalist/datasetMeta?oid=9662e3cd-6526-49c2-b6a6-6136ce797180,"UTF-8,",421,原始資料,02-27297668#6143,"CSV,",臺北市政府消防局,"臺北市消防安全檢查重大不合格場所,",2015/3/6 15:33,場所名稱、場所地點、檢查結果、檢查日期,場所名稱、場所地點、檢查結果、檢查日期,2014/12/31 11:51,臺北市政府消防局,,100筆,f771121gx@tfd.gov.tw
免費, ,公共資訊,程玉萍,,無,臺北捷運系統票價,依臺北市政府資料開放使用規範,臺北市-臺北捷運系統票價,2012/5/30,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=4acb4911-0360-4063-808d-fcee629508b3,"UTF-8,",422,原始資料,02-25363001#8611,"XLS,",臺北大眾捷運股份有限公司,"捷運,票價,",2015/3/6 15:33,起站、訖站、單程票價、悠遊卡票價(普通卡)、65歲以上老人及身障者優惠票價,起站、訖站、單程票價、悠遊卡票價(普通卡)、65歲以上老人及身障者優惠票價,2014/12/31 11:51,臺北大眾捷運股份有限公司,,10816筆,ypcheng@mail.trtc.com.tw
免費, ,公共資訊,陳盈竹,,無,臺北市浴室業,依臺北市政府資料開放使用規範,臺北市-OK認證-浴室業,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=f6bf30a8-b14f-43c8-b015-33d4c7f97a2b,"ANSI,",423,原始資料,23759800#1954,"CSV,",臺北市政府衛生局,,2015/3/6 15:33,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,2014/12/31 11:51,臺北市政府衛生局,場地設施,,change8043@health.gov.tw
免費, ,公共資訊,林美娜,2007/12/31,無,臺北市溫泉區範圍圖。,依臺北市政府資料開放使用規範,臺北市溫泉區範圍圖,2007/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=125c8769-63e5-487e-b6d6-31a5b4457bf7," UTF-8,",424,原始資料,27256630,"shx,",臺北市政府產業發展局,"溫泉,",2015/3/6 15:32,區域名稱、區域面積,區域名稱、區域面積,2014/12/31 11:51,臺北市政府產業發展局,,4筆,ea-10806@mail.taipei.gov.tw
免費, ,公共資訊,林美娜,2007/12/31,無,臺北市溫泉露頭區公告範圍圖。,依臺北市政府資料開放使用規範,臺北市溫泉露頭區公告範圍圖,2007/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=8a345078-dbb6-4eba-8ea2-2a2569dcdcdb," UTF-8,",425,原始資料,27256630,"shx,",臺北市政府產業發展局,"溫泉,",2015/3/6 15:32,名稱、區域名稱、區域面積,名稱、區域名稱、區域面積,2014/12/31 11:50,臺北市政府產業發展局,,18筆,ea-10806@mail.taipei.gov.tw
免費, ,公共資訊,郭維宜,,無,臺北市急救責任醫院(緊急責任醫療院所),依臺北市政府資料開放使用規範,臺北市急救責任醫院(緊急責任醫療院所),,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=b747394c-9e67-4b1d-8d1e-bc64f143d06a,"ANSI,",426,原始資料,1999#7099,"CSV,",臺北市政府衛生局,,2015/3/6 15:32,"title(醫院名稱), address_for_display(顯示用地址),address_for_system(系統辨識用地址) telephone(電話)","title(醫院名稱), address_for_display(顯示用地址),address_for_system(系統辨識用地址) telephone(電話)",2014/12/31 11:50,臺北市政府衛生局,I00公共資訊,,weiyi4646@health.gov.tw
免費, ,公共資訊,陳盈竹,,無,臺北市美容美髮業,依臺北市政府資料開放使用規範,臺北市-OK認證-美容美髮業,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=374d85bb-fe2f-4768-abd9-7a32922ac756,"ANSI,",427,原始資料,23759800#1954,"CSV,",臺北市政府衛生局,,2015/3/6 15:32,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,2014/12/31 11:50,臺北市政府衛生局,場地設施,,change8043@health.gov.tw
免費, ,公共資訊,陳盈竹,,無,臺北市娛樂業,依臺北市政府資料開放使用規範,臺北市-OK認證-娛樂業,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=934793d6-be71-4bde-be80-da305c2bf5e0,"ANSI,",428,原始資料,23759800#1954,"CSV,",臺北市政府衛生局,,2015/3/6 15:32,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,2014/12/31 11:50,臺北市政府衛生局,場地設施,,change8043@health.gov.tw
免費, ,公共資訊,林淑真,,無,提供臺北市各區里疏散避難圖資訊,依臺北市政府資料開放使用規範,臺北市各區里疏散避難圖資訊(萬華區),,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=91aaa819-16eb-4d25-a492-e25c4a08a01d,"BIG-5,",429,原始資料,23064468轉320,"XLS,",臺北市萬華區公所,"疏散避難,防災,",2015/3/6 15:32,區、里、圖檔連結網址,區、里、圖檔連結網址,2014/12/31 11:50,臺北市萬華區公所,,36筆,Wh-173@mail.taipei.gov.tw
免費, ,公共資訊,臧傑,,無,提供臺北市領取沙包資料。,依臺北市政府資料開放使用規範,臺北市各區災害應變中心領取沙包專線電話一覽表,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=f11877f9-8748-43fd-8a2b-eb875d6bb5a3,"BIG-5,",430,原始資料,02-27256223,"CSV,",臺北市政府民政局,"沙包,防災,",2015/3/6 15:32,區別、專線號碼及位置、沙包領取地點、沙包回收地點、備註。,區別、專線號碼及位置、沙包領取地點、沙包回收地點、備註。,2014/12/31 11:50,臺北市政府民政局,,,jacob@civil.tcg.gov.tw
免費, ,公共資訊,楊志宏,,,提供臺北市各區里疏散避難圖資訊,依臺北市政府資料開放使用規範,臺北市各區里疏散避難圖資訊,,,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=7c9b715c-67ae-4012-84ad-af401c688145,"BIG5,",431,原始資料,87878787轉155,"PDF,",臺北市松山區公所,"疏散避難,防災,",2015/3/6 15:32,"區,里,災害通報單位通報單位,里辦公室聯絡資訊,可供避難處所,警消醫療單位,圖檔連結網址","區,里,災害通報單位通報單位,里辦公室聯絡資訊,可供避難處所,警消醫療單位,圖檔連結網址",2014/12/31 11:49,臺北市松山區公所,,33,bh_ssda095@mail.taipei.gov.tw
免費, ,公共資訊,王彩媚,,,以720oVR多媒體方式記錄各個宗教空間本身的建築雕塑特色，並整合地理資訊系統，呈現宗教寺廟整體資訊。,依臺北市政府資料開放使用規範,臺北市宗教建築環場影像清單,,,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=b259e63a-ce2d-469c-8e87-83de20d2e662,"SWF,",432,原始資料,27258357,"XLS,",臺北市政府民政局,"宗教建築,環景,",2015/3/6 15:32,環景位置名稱(Name)，環景代碼(Id)，環景子序號(Num)，經度(Longitude)，緯度(Latitude)，高度(Height)，環景網址(VR_Link),環景位置名稱(Name)，環景代碼(Id)，環景子序號(Num)，經度(Longitude)，緯度(Latitude)，高度(Height)，環景網址(VR_Link),2014/12/31 11:49,臺北市政府民政局,,39筆連結資訊,tsaimei@civil.tcg.gov.tw
免費, ,公共資訊,陳盈竹,,無,臺北市旅館業 ,依臺北市政府資料開放使用規範,臺北市-OK認證-旅館業,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=38d691f2-3755-44e3-8aec-558703af5403,"ANSI,",433,原始資料,23759800#1954,"CSV,",臺北市政府衛生局,,2015/3/6 15:32,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,2014/12/31 11:49,臺北市政府衛生局,場地設施,,change8043@health.gov.tw
免費, ,公共資訊,翁佳華,,無,提供臺北市各區里疏散避難圖資訊,依臺北市政府資料開放使用規範,臺北市各區里疏散避難圖資訊(大安區),,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=c00e0b69-e420-4e5b-a306-25079b7eacde,"BIG-5,",434,原始資料,02-23511711轉8208,"XLS,",臺北市大安區公所,"疏散避難,防災,",2015/3/6 15:32,區、里、圖檔連結網址,區、里、圖檔連結網址,2014/12/31 11:49,臺北市大安區公所,,54筆,bi-lisa27129@mail.taipei.gov.tw
免費, ,公共資訊,陳盈竹,,無,臺北市游泳場所業 ,依臺北市政府資料開放使用規範,臺北市-OK認證-游泳業,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=e89c0268-d104-493a-8204-387f48bba1fd,"ANSI,",435,原始資料,23759800#1954,"CSV,",臺北市政府衛生局,,2015/3/6 15:32,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,標題、Ok認證類別、連絡電話、交通資訊、顯示用地址、系統辨識用地址,2014/12/31 11:48,臺北市政府衛生局,場地設施,,change8043@health.gov.tw
免費, ,公共資訊,梁廷仰,,無,提供本府消防局局本部及各外勤大、中、分隊地址、電話及傳真號碼。,依臺北市政府資料開放使用規範,臺北市政府消防局各單位通訊錄,2013/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=2a28dd03-0607-43f2-bd67-85a1658b16cb,"UTF8,",436,原始資料,02-27297668#6914,"CSV,",臺北市政府消防局,"消防,通訊錄,",2015/3/6 15:32,單位、電話、傳真及地址。,單位、電話、傳真及地址。,2014/12/31 11:48,臺北市政府消防局,,77筆,clire27@tfd.gov.tw
免費, ,公共資訊,曾孟傑,,無,簡表：Word資料，以行政區區分，提供行政區各類收容學校一覽表：Excel資料表，提供各收容學校地址及連絡電話,依臺北市政府資料開放使用規範,臺北市災防緊急安置學校分佈,2013/7/1,無,每年,http://data.taipei/opendata/datalist/datasetMeta?oid=6f8e0610-2c32-4148-b746-25fe17ce3fd0,"BIG-5碼,",437,原始資料,02-27256434-6434,"CSV,",臺北市政府教育局,,2015/3/6 15:31,學校名稱、容納人數、地址,學校名稱、容納人數、地址,2014/12/31 11:47,臺北市政府教育局,,51筆,safe2@mail.taipei.gov.tw
免費, ,交通及通訊,賴燕慧,,無,臺北市即時道路速率，本資料不定期更新僅供測試使用，若需即時資料請至 (http://www.dot.taipei.gov.tw/ct.asp?xItem=3167481&CtNode=44829&mp=117001) 申請,申請介接臺北市即時交通資訊作業說明,臺北市即時道路速率,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=451bbdef-5e04-44d9-b0e9-e80126823f21,"Big5,",438,原始資料,(02)2725-6893,"PDF,",臺北市政府交通局,,2015/3/6 15:31,道路速率資料,道路速率資料,2014/12/31 11:47,臺北市政府交通局,,,ga_casper@mail.taipei.gov.tw
免費, ,公共資訊,張為舜,,,提供臺北市各區里疏散避難圖資訊,依臺北市政府資料開放使用規範,臺北市各區里疏散避難圖資訊(信義區),,,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=e275bafc-3e72-4602-951f-4bc88f071a26,"BIG-5,",439,原始資料,2723-9777#819,"db,",臺北市信義區公所,"疏散避難,防災,",2015/3/6 15:31,區、里、災害通報單位通報單位、里辦公室聯絡資訊、可供避難處所、警消醫療單位、圖檔連結網址,區、里、災害通報單位通報單位、里辦公室聯絡資訊、可供避難處所、警消醫療單位、圖檔連結網址,2014/12/31 11:46,臺北市信義區公所,,41,bp-10364@mail.taipei.gov.tw
